Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Owner,Seller Type,Engine,Drivetrain,Seating Capacity,Fuel Tank Capacity
Honda,City 1.5 V AT,4956.25,2010,56000,Petrol,Automatic,Delhi,First,Individual,1497.0,FWD,5.0,42.0
Honda,City 1.5 V AT,4956.25,2011,89000,Petrol,Automatic,Mumbai,Second,Individual,1497.0,FWD,5.0,42.0
Skoda,Rapid 1.5 TDI CR Ambition Plus AT,8372.25,2014,42000,Diesel,Automatic,Chandigarh,First,Individual,1498.0,FWD,5.0,55.0
Renault,Pulse RxL ABS Diesel [2015-2017],5185.0,2017,6000,Diesel,Manual,Kolkata,First,Individual,1461.0,FWD,5.0,41.0
Honda,Amaze 1.5 E i-DTEC,6481.25,2013,79500,Diesel,Manual,Pune,First,Individual,1498.0,FWD,5.0,35.0
BMW,3-Series 320d Luxury Line,25772.48475,2015,82000,Diesel,Automatic,Delhi,Second,Individual,1995.0,RWD,5.0,57.0
Maruti Suzuki,Swift VXi [2014-2017],8387.5,2018,50000,Petrol,Manual,Meerut,First,Individual,1197.0,FWD,5.0,42.0
Nissan,Terrano XL D THP 110 PS,8387.5,2014,65000,Diesel,Manual,Ahmedabad,First,Individual,1461.0,FWD,5.0,50.0
Tata,Tiago Revotron XZA,8463.75,2018,20000,Petrol,Automatic,Mumbai,First,Individual,1199.0,FWD,5.0,35.0
Maruti Suzuki,Celerio ZXi [2017-2019],5962.75,2017,24000,Petrol,Manual,Patna,First,Individual,998.0,FWD,5.0,35.0
Maruti Suzuki,Ignis Delta 1.2 AMT,8540.0,2017,36000,Petrol,Automatic,Delhi,First,Individual,1197.0,FWD,5.0,32.0
Audi,Q3 2.0 TDI quattro Premium Plus,21655.0,2013,117000,Diesel,Automatic,Chennai,First,Individual,1968.0,AWD,5.0,64.0
Volkswagen,Polo Highline Plus 1.0L TSI,14487.5,2021,24000,Petrol,Manual,Mangalore,First,Individual,999.0,FWD,5.0,45.0
Maruti Suzuki,Baleno Sigma 1.2,7472.5,2017,82000,Petrol,Manual,Ahmedabad,First,Individual,1197.0,FWD,5.0,37.0
Hyundai,Creta 1.6 SX,15936.23475,2016,78000,Diesel,Manual,Bangalore,First,Individual,1582.0,FWD,5.0,60.0
Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,17156.25,2019,50000,Petrol,Automatic,Delhi,First,Individual,1591.0,FWD,5.0,43.0
MINI,Cooper D 5 Door,29737.5,2014,24000,Diesel,Automatic,Ludhiana,Second,Individual,1496.0,FWD,5.0,44.0
Maruti Suzuki,Swift DZire VXi,3965.0,2009,77000,Petrol,Manual,Pune,Second,Individual,1298.0,FWD,5.0,43.0
Hyundai,i10 Magna 1.2,2516.25,2009,55000,Petrol,Manual,Lucknow,First,Individual,1197.0,FWD,5.0,35.0
Hyundai,Xcent S 1.2,7472.5,2018,66000,Petrol,Manual,Ahmedabad,First,Individual,1197.0,FWD,5.0,43.0
Maruti Suzuki,Alto VXi,2821.25,2012,37000,Petrol,Manual,Kolkata,First,Individual,998.0,FWD,5.0,35.0
Honda,City 1.5 V MT,5718.75,2012,80350,Petrol,Manual,Mumbai,First,Individual,1497.0,FWD,5.0,42.0
Mercedes-Benz,C-Class 220 BlueEfficiency,14868.75,2013,102000,Diesel,Automatic,Jalandhar,First,Individual,2143.0,RWD,5.0,66.0
Maruti Suzuki,Swift VXi [2014-2017],6862.5,2016,48200,Petrol,Manual,Dehradun,Second,Individual,1197.0,FWD,5.0,42.0
Maruti Suzuki,Swift DZire VDI,7014.98475,2015,55000,Diesel,Manual,Dehradun,Second,Individual,1248.0,FWD,5.0,42.0
Hyundai,Elite i20 Sportz 1.2 MT,10675.0,2020,25000,Petrol,Manual,Patna,First,Individual,1197.0,FWD,5.0,37.0
Volkswagen,Polo Highline Plus 1.0L TSI,15631.25,2020,20124,Petrol,Manual,Bangalore,First,Individual,999.0,FWD,5.0,45.0
Hyundai,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],5795.0,2015,55660,Petrol,Manual,Raipur,First,Individual,1197.0,FWD,5.0,43.0
Skoda,Octavia Style 1.8 TSI AT,12504.98475,2015,94580,Petrol,Automatic,Kanpur,First,Individual,1798.0,FWD,5.0,50.0
Mercedes-Benz,GLA 200 Sport,25787.75,2015,45000,Petrol,Automatic,Mumbai,Second,Individual,1991.0,FWD,5.0,50.0
Maruti Suzuki,Ciaz VDi SHVS,11056.25,2016,57000,Diesel,Manual,Lucknow,First,Individual,1248.0,FWD,5.0,43.0
Hyundai,Grand i10 NIOS Sportz 1.2 Kappa VTVT CNG,11056.25,2021,45000,CNG,Manual,Ludhiana,First,Individual,1197.0,FWD,5.0,60.0
Maruti Suzuki,Alto LXi CNG,2363.75,2011,90342,CNG,Manual,Ambala Cantt,Second,Individual,796.0,FWD,5.0,35.0
Honda,Amaze 1.2 VX MT Petrol [2018-2020],10675.0,2022,1000,Petrol,Manual,Delhi,First,Individual,1199.0,FWD,5.0,35.0
Kia,Seltos HTX Plus 1.5 Diesel [2020-2021],20587.5,2019,79000,Diesel,Manual,Ludhiana,Second,Individual,1493.0,FWD,5.0,50.0
Hyundai,i10 Magna 1.2 Kappa2,3812.5,2011,53000,Petrol,Manual,Kanpur,First,Individual,1197.0,FWD,5.0,35.0
Hyundai,Elite i20 Asta 1.4 CRDI [2016-2017],12504.98475,2020,30000,Diesel,Manual,Ahmedabad,First,Individual,1396.0,FWD,5.0,45.0
Honda,City VX,12047.5,2016,63088,Petrol,Manual,Jaipur,First,Individual,1497.0,FWD,5.0,40.0
Hyundai,i10 Magna (O),2287.5,2008,62000,Petrol,Manual,Mumbai,Second,Individual,1086.0,FWD,5.0,35.0
Hyundai,Xcent S 1.1 CRDi (O),5947.5,2014,81000,Diesel,Manual,Lucknow,First,Individual,1120.0,FWD,5.0,43.0
Hyundai,Verna Fluidic 1.6 VTVT SX,5871.25,2011,73000,Petrol,Manual,Delhi,First,Individual,1591.0,FWD,5.0,43.0
Hyundai,Verna Fluidic 1.6 VTVT SX,8341.75,2013,36623,Petrol,Manual,Zirakpur,First,Individual,1591.0,FWD,5.0,43.0
Hyundai,Creta SX 1.6 AT Petrol,19748.75,2018,30000,Petrol,Automatic,Delhi,First,Individual,1591.0,FWD,5.0,55.0
Hyundai,i10 Sportz 1.2 Kappa2,3812.5,2011,64000,Petrol,Manual,Lucknow,First,Individual,1197.0,FWD,5.0,35.0
Toyota,Corolla Altis VL AT Petrol,25467.5,2019,39000,Petrol,Automatic,Ahmedabad,Second,Individual,1798.0,FWD,5.0,55.0
Maruti Suzuki,Vitara Brezza ZDi,13572.5,2017,70000,Diesel,Manual,Dak. Kannada,Second,Individual,1248.0,FWD,5.0,48.0
Audi,A3 35 TDI Premium Plus + Sunroof,36295.0,2019,36000,Diesel,Automatic,Jalandhar,Second,Individual,1968.0,FWD,5.0,50.0
Maruti Suzuki,Baleno Alpha Automatic,11818.75,2018,40000,Petrol,Automatic,Chennai,First,Individual,1197.0,FWD,5.0,37.0
Volkswagen,Polo 1.5 TDI,7625.0,2014,62000,Diesel,Manual,Hyderabad,First,Individual,1498.0,FWD,5.0,45.0
Mercedes-Benz,C-Class 250 CDI Avantgarde,10293.75,2011,97000,Diesel,Automatic,Mumbai,First,Individual,2143.0,RWD,5.0,66.0
Volkswagen,Polo Highline1.2L (P),8006.25,2014,43550,Petrol,Manual,Hyderabad,First,Individual,1198.0,FWD,5.0,45.0
Ford,Ecosport Titanium + 1.5L TDCi [2019-2020],12962.5,2019,28000,Diesel,Manual,Mumbai,First,Individual,1498.0,FWD,5.0,52.0
Renault,Kwid 1.0 RXL [2017-2019],5947.5,2018,47874,Petrol,Manual,Bangalore,First,Individual,999.0,FWD,5.0,28.0
Hyundai,Verna 1.6 CRDI SX (O),14716.25,2018,87001,Diesel,Manual,Delhi,First,Individual,1582.0,FWD,5.0,43.0
BMW,X1 sDrive20d xLine,46131.25,2019,59000,Diesel,Automatic,Mumbai,First,Individual,1995.0,RWD,5.0,63.0
Audi,A3 35 TDI Premium Plus,21197.5,2014,85900,Diesel,Automatic,Agra,First,Individual,1968.0,FWD,5.0,50.0
Maruti Suzuki,DZire ZXi AGS,14487.5,2022,10000,Petrol,Automatic,Mumbai,First,Individual,1197.0,FWD,5.0,37.0
Maruti Suzuki,Swift VXi,6252.48475,2014,55000,Petrol,Manual,Delhi,First,Individual,1197.0,FWD,5.0,42.0
Volkswagen,Ameo Trendline 1.5L (D),8768.75,2017,69508,Diesel,Manual,Ranga Reddy,Second,Individual,1498.0,FWD,5.0,45.0
Honda,City ZX Diesel,22112.5,2022,2500,Diesel,Manual,Ludhiana,First,Individual,1498.0,FWD,5.0,40.0
Maruti Suzuki,Ciaz Alpha Hybrid 1.5 AT [2018-2020],12550.75,2018,90000,Petrol,Automatic,Bangalore,First,Individual,1462.0,FWD,5.0,43.0
Tata,Harrier XZ,31948.75,2021,23000,Diesel,Manual,Hyderabad,First,Individual,1956.0,FWD,5.0,50.0
Hyundai,Grand i10 Magna U2 1.2 CRDi,5108.75,2016,64000,Diesel,Manual,Bulandshahar,Second,Individual,1186.0,FWD,5.0,43.0
Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,9897.25,2020,52236,Petrol,Manual,Mangalore,First,Individual,1197.0,FWD,5.0,43.0
Honda,City 1.5 V MT,6100.0,2013,76000,Petrol,Manual,Delhi,First,Individual,1497.0,FWD,5.0,42.0
Hyundai,Creta SX Plus 1.6 AT CRDI,18147.5,2018,76000,Diesel,Automatic,Chandigarh,First,Individual,1582.0,FWD,5.0,60.0
Tata,Harrier XT Plus Dark Edition,29432.5,2021,15000,Diesel,Manual,Delhi,First,Individual,1956.0,FWD,5.0,50.0
Hyundai,Elite i20 Asta 1.2 (O) [2016],11056.25,2017,36597,Petrol,Manual,Hyderabad,Second,Individual,1197.0,FWD,5.0,45.0
Maruti Suzuki,Ciaz VXi,8768.75,2015,48000,Petrol,Manual,Mumbai,First,Individual,1373.0,FWD,5.0,43.0
Nissan,Sunny XV Diesel,5795.0,2013,35000,Diesel,Manual,Kanpur,First,Individual,1461.0,FWD,5.0,41.0
Honda,Amaze 1.2 VX AT i-VTEC,6633.73475,2014,50000,Petrol,Automatic,Mumbai,First,Individual,1199.0,FWD,5.0,35.0
Volkswagen,Polo Comfortline 1.2L (P),6481.25,2016,52600,Petrol,Manual,Varanasi,First,Individual,1198.0,FWD,5.0,45.0
Honda,Amaze 1.2 E MT Petrol [2018-2020],10293.75,2020,25000,Petrol,Manual,Delhi,First,Individual,1199.0,FWD,5.0,35.0
Hyundai,Xcent S 1.2,6084.75,2014,74000,Petrol,Manual,Ahmedabad,First,Individual,1197.0,FWD,5.0,43.0
Volkswagen,Vento Highline Diesel AT,10446.25,2015,85000,Diesel,Automatic,Pune,First,Individual,1498.0,FWD,5.0,55.0
Volkswagen,Vento Highline Plus 1.6 (P),14335.0,2021,35000,Petrol,Manual,Chennai,First,Corporate,1598.0,FWD,5.0,55.0
Audi,Q5 2.0 TDI quattro Technology Pack,41022.5,2016,57000,Diesel,Automatic,Gurgaon,First,Individual,1968.0,AWD,5.0,75.0
Honda,City VX,19138.75,2021,10000,Petrol,Manual,Mumbai,First,Corporate,1497.0,FWD,5.0,40.0
Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],5947.5,2014,46000,Petrol,Manual,Pune,First,Individual,1197.0,FWD,5.0,43.0
Hyundai,Verna Fluidic 1.6 CRDi SX Opt,8006.25,2014,64000,Diesel,Manual,Ahmedabad,Second,Individual,1582.0,FWD,5.0,43.0
Audi,Q2 Premium 40 TFSI quattro,52612.5,2022,4600,Petrol,Automatic,Gurgaon,First,Individual,1984.0,AWD,5.0,55.0
Mercedes-Benz,CLA 200 CDI Sport (CBU),43081.25,2018,23000,Diesel,Automatic,Mumbai,First,Individual,2143.0,FWD,5.0,50.0
Honda,City 1.5 S MT,4193.75,2009,80000,Petrol,Manual,Mohali,First,Individual,1497.0,FWD,5.0,42.0
Toyota,Etios 1.2 G,6633.73475,2015,32545,Petrol,Manual,Kolkata,First,Individual,1197.0,FWD,5.0,45.0
Hyundai,Tucson GL 2WD AT Diesel,31872.48475,2019,31000,Diesel,Automatic,Delhi,First,Individual,1995.0,FWD,5.0,62.0
Maruti Suzuki,Swift DZire VDI,7625.0,2015,50000,Diesel,Manual,Dehradun,Second,Individual,1248.0,FWD,5.0,42.0
Maruti Suzuki,Swift DZire VDI,6100.0,2015,65000,Diesel,Manual,Delhi,Second,Individual,1248.0,FWD,5.0,42.0
Hyundai,i10 Era 1.1 iRDE2 [2010-2017],3431.25,2012,26000,Petrol,Manual,Dehradun,First,Individual,1086.0,FWD,5.0,35.0
Mahindra,XUV300 1.5 W6 [2019-2020],14716.25,2021,27000,Diesel,Manual,Delhi,First,Individual,1497.0,FWD,5.0,42.0
Hyundai,Creta E Plus 1.4 CRDI,12581.25,2017,62000,Diesel,Manual,Dehradun,First,Individual,1396.0,FWD,5.0,60.0
Hyundai,Santro GL Plus,3888.73475,2012,17000,Petrol,Manual,Mohali,First,Individual,1086.0,FWD,5.0,35.0
Ford,Ecosport Trend 1.5 TDCi,4346.25,2013,72000,Diesel,Manual,Faridabad,First,Individual,1498.0,FWD,5.0,52.0
Chevrolet,Beat LT Diesel,3507.48475,2011,41215,Diesel,Manual,Hyderabad,First,Individual,936.0,FWD,5.0,35.0
Maruti Suzuki,Alto VXi,3050.0,2011,51000,Petrol,Manual,Mumbai,Second,Individual,998.0,FWD,5.0,35.0
Maruti Suzuki,Vitara Brezza ZDi Plus AGS,15417.75,2019,74179,Diesel,Automatic,Mumbai,First,Individual,1248.0,FWD,5.0,48.0
Maruti Suzuki,S-Cross Alpha 1.6,16210.75,2019,31056,Diesel,Manual,Hyderabad,First,Individual,1598.0,FWD,5.0,48.0
Honda,City VX CVT,10522.5,2015,59000,Petrol,Automatic,Faridabad,First,Individual,1497.0,FWD,5.0,40.0
Audi,A3 35 TDI Technology + Sunroof,23256.25,2016,32000,Diesel,Automatic,Delhi,First,Individual,1968.0,FWD,5.0,50.0
Honda,Accord 2.4 AT,7243.75,2011,72000,Petrol,Automatic,Delhi,First,Individual,2354.0,FWD,5.0,70.0
Hyundai,Verna SX Plus 1.6 CRDi AT,17125.75,2017,80000,Diesel,Automatic,Bangalore,First,Individual,1582.0,FWD,5.0,45.0
Honda,Amaze 1.5 VX i-DTEC,7853.75,2015,63587,Diesel,Manual,Mumbai,First,Individual,1498.0,FWD,5.0,35.0
Maruti Suzuki,Ciaz Delta Hybrid 1.5 AT [2018-2020],12962.5,2019,32000,Petrol,Automatic,Pune,First,Individual,1462.0,FWD,5.0,43.0
Maruti Suzuki,Vitara Brezza VDi,13191.25,2018,53694,Diesel,Manual,Pune,Second,Individual,1248.0,FWD,5.0,48.0
Audi,A6 2.0 TDI Premium Plus,22112.5,2014,58000,Diesel,Automatic,Delhi,Second,Individual,1968.0,FWD,5.0,65.0
Audi,A4 2.0 TDI (177bhp) Premium Plus,17918.75,2013,50000,Diesel,Automatic,Pune,First,Individual,1968.0,FWD,5.0,63.0
Hyundai,Eon Magna +,4956.25,2017,56000,Petrol,Manual,Dehradun,First,Individual,814.0,FWD,5.0,32.0
Renault,Duster 85 PS RxL Diesel,8006.25,2014,48000,Diesel,Manual,Patna,First,Individual,1461.0,FWD,5.0,50.0
Hyundai,Elite i20 Asta 1.2,8387.5,2015,33000,Petrol,Manual,Mumbai,First,Individual,1197.0,FWD,5.0,45.0
Hyundai,Creta SX 1.6 CRDi,19443.75,2019,58900,Diesel,Manual,Agra,First,Individual,1582.0,FWD,5.0,55.0
Renault,Kwid RXT [2015-2019],6633.73475,2019,32000,Petrol,Manual,Mysore,First,Individual,799.0,FWD,5.0,28.0
Hyundai,i10 Sportz 1.2 AT,2821.25,2008,61000,Petrol,Automatic,Pune,Third,Individual,1197.0,FWD,5.0,35.0
Hyundai,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],8540.0,2017,29000,Petrol,Manual,Bangalore,First,Individual,1197.0,FWD,5.0,43.0
Maruti Suzuki,Ciaz ZDi (O) [2014-2015],9683.75,2016,92000,Diesel,Manual,Mohali,Second,Individual,1248.0,FWD,5.0,43.0
Maruti Suzuki,DZire VXi,9912.5,2020,42000,Petrol,Manual,Lucknow,First,Individual,1197.0,FWD,5.0,37.0
Datsun,Go T (O),5261.25,2019,60969,Petrol,Manual,Ranchi,First,Individual,1198.0,FWD,5.0,35.0
Audi,A4 2.0 TDI (143bhp),21045.0,2014,100000,Diesel,Automatic,Bangalore,First,Individual,1968.0,FWD,5.0,63.0
Maruti Suzuki,Ciaz S 1.4 MT,8921.25,2018,31000,Petrol,Manual,Kolkata,First,Individual,1373.0,FWD,5.0,43.0
Toyota,Glanza G,10522.5,2020,55000,Petrol,Manual,Lucknow,First,Individual,1197.0,FWD,5.0,37.0
Maruti Suzuki,Wagon R LXI CNG (O),5795.0,2018,68320,CNG,Manual,Faridabad,First,Individual,998.0,FWD,5.0,35.0
Maruti Suzuki,Ritz Vdi BS-IV,4193.75,2013,85785,Diesel,Manual,Ambala Cantt,Second,Individual,1248.0,FWD,5.0,43.0
Volkswagen,Vento Comfortline 1.6 (P),10522.5,2018,38000,Petrol,Manual,Dehradun,First,Individual,1598.0,FWD,5.0,55.0
Hyundai,Elite i20 Asta 1.0 Turbo IMT Dual Tone,17232.5,2020,12905,Petrol,Manual,Bangalore,First,Individual,998.0,FWD,5.0,37.0
Mercedes-Benz,A-Class Sedan 200,62525.0,2021,9000,Petrol,Automatic,Chennai,First,Individual,1332.0,FWD,5.0,43.0
Tata,Nexon XM Diesel,11056.25,2018,65000,Diesel,Manual,Amritsar,Second,Individual,1497.0,FWD,5.0,44.0
Hyundai,Elite i20 Magna Executive 1.2,9073.75,2019,48000,Petrol,Manual,Delhi,First,Individual,1197.0,FWD,5.0,40.0
Hyundai,i10 Magna 1.2 Kappa2,4422.5,2011,91000,Petrol,Manual,Ahmedabad,First,Individual,1197.0,FWD,5.0,35.0
Mahindra,XUV300 1.5 W6 [2019-2020],16470.0,2020,52000,Diesel,Manual,Lucknow,First,Individual,1497.0,FWD,5.0,42.0
Toyota,Etios GD,4559.75,2013,90000,Diesel,Manual,Bulandshahar,Third,Individual,1364.0,FWD,5.0,45.0
Maruti Suzuki,Swift Lxi (O) [2014-2017],8768.75,2018,58000,Petrol + CNG,Manual,Delhi,First,Individual,1197.0,FWD,5.0,42.0
Honda,Amaze 1.2 S AT i-VTEC,5947.5,2014,67000,Petrol,Automatic,Delhi,First,Individual,1198.0,FWD,5.0,35.0
Hyundai,Venue SX 1.4 CRDi,17918.75,2021,37556,Diesel,Manual,Nashik,First,Individual,1396.0,FWD,5.0,45.0
Maruti Suzuki,Alto VXi,3965.0,2012,54000,Petrol,Manual,Bangalore,First,Individual,998.0,FWD,5.0,35.0
Honda,Amaze 1.2 E i-VTEC,9912.5,2019,42000,Petrol,Manual,Delhi,First,Individual,1198.0,FWD,5.0,35.0
Volkswagen,Ameo Highline1.2L (P) [2016-2018],9531.25,2017,55000,Petrol,Manual,Pune,First,Individual,1198.0,FWD,5.0,45.0
MG,Hector Sharp 2.0 Diesel [2019-2020],26306.25,2019,23952,Diesel,Manual,Bangalore,First,Individual,1956.0,FWD,5.0,60.0
Maruti Suzuki,Wagon R LXI CNG (O),4559.75,2015,92000,CNG,Manual,Mumbai,Second,Individual,998.0,FWD,5.0,35.0
Hyundai,i10 Sportz 1.2 AT Kappa2,5718.75,2013,34000,Petrol,Automatic,Mumbai,First,Individual,1197.0,FWD,5.0,35.0
Maruti Suzuki,Celerio ZXi AMT,9744.75,2020,44300,Petrol,Automatic,Dharwad,First,Individual,998.0,FWD,5.0,35.0
Maruti Suzuki,Ciaz VDi+ SHVS,9012.75,2015,65000,Diesel,Manual,Ahmedabad,First,Individual,1248.0,FWD,5.0,43.0
Honda,City 1.5 S AT,3812.5,2009,110000,Petrol,Automatic,Delhi,First,Individual,1497.0,FWD,5.0,42.0
Kia,Seltos HTX 1.5 [2020-2021],21334.75,2021,11000,Petrol,Manual,Pune,First,Individual,1497.0,FWD,5.0,50.0
Hyundai,Aura S 1.2 CNG,11285.0,2020,39000,CNG,Manual,Mumbai,First,Individual,1197.0,FWD,5.0,65.0
Hyundai,i10 Magna,2668.75,2009,65000,Petrol,Manual,Jamshedpur,Second,Individual,1086.0,FWD,5.0,35.0
BMW,3-Series 320d Luxury Line [2014-2016],57187.5,2019,42500,Diesel,Automatic,Delhi,First,Individual,1995.0,RWD,5.0,50.0
BMW,5-Series 530d M Sport [2013-2017],24400.0,2013,80000,Diesel,Automatic,Delhi,Second,Individual,2993.0,RWD,5.0,65.0
Renault,Duster 85 PS Sandstorm Edition Diesel,9531.25,2017,81000,Diesel,Manual,Mohali,First,Individual,1461.0,FWD,5.0,50.0
Maruti Suzuki,Swift ZXi,8768.75,2015,50599,Petrol,Manual,Chennai,Second,Individual,1197.0,FWD,5.0,42.0
BMW,X1 sDrive20d xLine,42700.0,2017,29000,Diesel,Automatic,Bangalore,Second,Individual,1995.0,RWD,5.0,63.0
Honda,Jazz VX CVT Petrol,11971.25,2018,23000,Petrol,Automatic,Chennai,First,Individual,1199.0,FWD,5.0,40.0
Audi,Q3 35 TDI Premium + Sunroof,29737.5,2016,84878,Diesel,Automatic,Nashik,Second,Individual,1968.0,AWD,5.0,64.0
Ford,Ecosport Ambiente 1.5L Ti-VCT,7243.75,2016,69001,Petrol,Manual,Delhi,First,Individual,1499.0,FWD,5.0,52.0
Hyundai,Verna Fluidic 1.6 CRDi SX,6328.75,2014,62000,Diesel,Manual,Delhi,Second,Individual,1582.0,FWD,5.0,43.0
Hyundai,i20 Magna (O) 1.4 CRDI,5718.75,2012,82000,Diesel,Manual,Chandigarh,First,Individual,1336.0,FWD,5.0,45.0
Toyota,Etios V,4575.0,2011,49200,Petrol,Manual,Mumbai,First,Individual,1496.0,FWD,5.0,45.0
Maruti Suzuki,Vitara Brezza VDi (O) [2016-2018],14868.75,2019,58000,Diesel,Manual,Mumbai,First,Individual,1248.0,FWD,5.0,48.0
Maruti Suzuki,Alto VXi [2014-2019],5642.5,2015,64000,Petrol,Manual,Mohali,First,Individual,998.0,FWD,5.0,35.0
Hyundai,i10 Era 1.1 iRDE2 [2010-2017],3812.5,2012,48568,Petrol,Manual,Mumbai,First,Individual,1086.0,FWD,5.0,35.0
Hyundai,i10 Era,1982.5,2009,59000,Petrol,Manual,Kanpur,Second,Individual,1086.0,FWD,5.0,35.0
Maruti Suzuki,Swift VXi,4559.75,2013,47000,Petrol,Manual,Kolkata,First,Individual,1197.0,FWD,5.0,42.0
Hyundai,i20 Magna 1.2,4575.0,2014,40000,Petrol,Manual,Kolkata,First,Individual,1197.0,FWD,5.0,45.0
Skoda,Superb Sportline AT,50706.25,2021,13092,Petrol,Automatic,Mumbai,First,Individual,1984.0,FWD,5.0,66.0
Audi,A4 35 TDI Premium,29737.5,2016,57057,Diesel,Automatic,Ludhiana,First,Individual,1968.0,FWD,5.0,63.0
Maruti Suzuki,Swift DZire VDI,7625.0,2015,90000,Diesel,Manual,Ludhiana,First,Individual,1248.0,FWD,5.0,42.0
Hyundai,i20 Active 1.2 SX,9073.75,2015,45000,Petrol,Manual,Thane,First,Individual,1197.0,FWD,5.0,45.0
Maruti Suzuki,Celerio X Zxi AMT [2017-2019],7396.23475,2018,44000,Petrol,Automatic,Delhi,First,Individual,998.0,FWD,5.0,35.0
Maruti Suzuki,Wagon R VXi 1.2,8829.75,2019,50860,Petrol,Manual,Bangalore,First,Individual,1197.0,FWD,5.0,32.0
Maruti Suzuki,Baleno Delta 1.2,8158.75,2017,34908,Petrol,Manual,Mumbai,First,Corporate,1197.0,FWD,5.0,37.0
Renault,Duster 110 PS RXL 4X2 AMT [2016-2017],11818.75,2017,67000,Diesel,Automatic,Mumbai,First,Individual,1461.0,FWD,5.0,50.0
Maruti Suzuki,Celerio VXi AMT,5261.25,2014,19000,Petrol,Automatic,Mumbai,Second,Individual,998.0,FWD,5.0,35.0
Skoda,Octavia RS,51850.0,2019,30600,Petrol,Automatic,Hyderabad,First,Corporate,1984.0,FWD,5.0,50.0
Honda,Jazz V Petrol,8006.25,2016,18800,Petrol,Manual,Mumbai,First,Individual,1199.0,FWD,5.0,40.0
Hyundai,Elite i20 Asta 1.2 [2016-2017],9912.5,2016,100000,Petrol,Manual,Hyderabad,First,Individual,1197.0,FWD,5.0,45.0
Hyundai,Creta 1.6 SX Plus AT Petrol,16378.5,2017,50050,Petrol,Automatic,Delhi,First,Individual,1591.0,FWD,5.0,60.0
Hyundai,Creta 1.6 SX,26687.5,2021,14000,Diesel,Manual,Chennai,First,Individual,1582.0,FWD,5.0,60.0
Nissan,Terrano XL D Plus,8997.5,2014,55000,Diesel,Manual,Lucknow,Second,Individual,1461.0,FWD,5.0,50.0
Hyundai,Creta SX (O) 1.5 Diesel [2020-2022],26306.25,2020,35000,Diesel,Manual,Dehradun,First,Individual,1493.0,FWD,5.0,50.0
Maruti Suzuki,Celerio ZXi AMT [2019-2020],9607.5,2019,20734,Petrol,Automatic,Udupi,First,Individual,998.0,FWD,5.0,35.0
Honda,Amaze 1.5 S i-DTEC,6481.25,2014,75000,Diesel,Manual,Amritsar,First,Individual,1498.0,FWD,5.0,35.0
Honda,City 1.5 S MT,3812.5,2009,72256,Petrol,Manual,Navi Mumbai,First,Individual,1497.0,FWD,5.0,42.0
Audi,A3 35 TDI Premium Plus + Sunroof,44987.5,2018,17300,Diesel,Automatic,Bangalore,First,Individual,1968.0,FWD,5.0,50.0
Hyundai,Venue S 1.0 AT Petrol [2019-2020],11437.5,2019,43600,Petrol,Automatic,Allahabad,First,Individual,998.0,FWD,5.0,45.0
Maruti Suzuki,Wagon R VXi (O),6862.5,2018,43000,Petrol,Manual,Allahabad,First,Individual,998.0,FWD,5.0,35.0
Maruti Suzuki,Vitara Brezza VXi,12947.25,2021,17283,Petrol,Manual,Mumbai,First,Individual,1462.0,FWD,5.0,48.0
Maruti Suzuki,Swift DZire VXI,6557.5,2014,59000,Petrol,Manual,Guwahati,First,Individual,1197.0,FWD,5.0,42.0
Mercedes-Benz,CLA 200 Petrol Sport,30118.75,2015,19000,Petrol,Automatic,Pune,First,Individual,1991.0,FWD,5.0,50.0
Hyundai,Creta SX 1.6 AT Petrol,19215.0,2018,36000,Petrol,Automatic,Mumbai,First,Individual,1591.0,FWD,5.0,55.0
Renault,Kwid RXT [2015-2019],3812.5,2017,32000,Petrol,Manual,Kolkata,First,Individual,799.0,FWD,5.0,28.0
Hyundai,Verna SX (O) AT Anniversary Edition 1.6 VTVT,14868.75,2018,53300,Petrol,Automatic,Thane,First,Individual,1591.0,FWD,5.0,45.0
Audi,A4 Premium Plus 40 TFSI,63302.75,2022,1,Petrol,Automatic,Delhi,UnRegistered Car,Individual,1984.0,FWD,5.0,54.0
BMW,X1 sDrive20d,49562.5,2020,32005,Diesel,Automatic,Bangalore,Second,Individual,1995.0,RWD,5.0,61.0
Hyundai,Elantra 2.0 SX (O) AT,22341.25,2019,22000,Petrol,Automatic,Mumbai,Second,Individual,1999.0,FWD,5.0,50.0
Hyundai,Verna Fluidic 1.6 VTVT SX,7243.75,2014,62000,Petrol,Manual,Delhi,First,Individual,1591.0,FWD,5.0,43.0
Renault,Kiger RXZ AMT,15250.0,2022,4000,Petrol,Automatic,Hyderabad,Second,Individual,999.0,FWD,5.0,40.0
Maruti Suzuki,Ciaz ZXI+,8692.5,2015,60798,Petrol,Manual,Mumbai,First,Individual,1373.0,FWD,5.0,43.0
Hyundai,Verna 1.6 VTVT SX AT,11742.5,2016,20000,Petrol,Automatic,Pune,First,Individual,1591.0,FWD,5.0,43.0
